type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
camera,20:33:59,Camera%20image%20saved%3A%20camera_20260910_203359_418.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:33:59,,1446,35.46,22.80,0,515,184,6,6,18,738,89
telemetry,20:33:59,,1447,34.99,9.93,0,67,186,8,5,18,739,89
telemetry,20:34:00,,1447,35.46,-1.34,0,41,186,6,5,18,739,89
telemetry,20:34:00,,1448,35.93,-5.24,0,66,186,7,5,18,739,89
pc_command,20:34:01,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:01,,1448,34.99,-3.53,0,885,186,7,6,18,739,89
pico_reply,20:34:01,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:34:02,Camera%20image%20saved%3A%20camera_20260910_203402_427.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:02,,1449,35.46,-5.54,0,7,186,7,6,18,739,89
telemetry,20:34:02,,1450,34.99,-4.02,0,808,183,6,6,18,739,89
telemetry,20:34:03,,1450,35.46,1.58,0,177,182,6,6,18,739,89
pc_command,20:34:03,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:03,,1451,34.99,0.36,0,843,182,6,7,18,738,89
pico_reply,20:34:04,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:34:05,Camera%20image%20saved%3A%20camera_20260910_203405_035.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:05,,1452,35.93,0.00,0,511,182,6,7,18,738,89
telemetry,20:34:05,,1452,34.99,0.18,0,392,183,6,7,18,739,89
telemetry,20:34:06,,1453,32.65,0.12,0,84,183,6,7,18,739,89
telemetry,20:34:06,,1453,35.93,0.06,0,210,182,6,7,18,739,89
pc_command,20:34:06,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:34:06,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:34:08,Camera%20image%20saved%3A%20camera_20260910_203408_100.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:08,,1455,35.46,0.18,0,34,182,6,6,18,739,89
telemetry,20:34:08,,1455,34.99,0.06,0,271,182,6,6,18,739,89
telemetry,20:34:09,,1456,34.53,0.12,0,687,182,6,7,18,739,89
telemetry,20:34:09,,1456,34.99,0.12,0,267,182,6,6,18,739,89
pc_command,20:34:10,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:10,,1457,34.99,0.06,0,76,182,6,6,18,739,89
pico_reply,20:34:10,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:34:11,Camera%20image%20saved%3A%20camera_20260910_203411_431.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:34:11,,1458,34.99,0.18,0,785,182,6,6,18,739,89
telemetry,20:34:11,,1459,34.99,0.12,0,884,182,6,6,18,739,90
telemetry,20:34:12,,1459,35.46,0.06,0,809,182,6,6,18,739,90
pc_command,20:34:12,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:34:12,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:34:13,Camera%20image%20saved%3A%20camera_20260910_203413_770.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:34:13,,1460,34.99,0.12,0,525,182,6,6,18,739,90
telemetry,20:34:14,,1461,35.46,0.12,0,924,182,6,6,17,739,90
telemetry,20:34:14,,1461,34.99,0.12,0,731,181,6,6,14,739,90
pc_command,20:34:15,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:34:15,,1462,34.99,0.06,0,15,181,6,6,15,739,90
pico_reply,20:34:16,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:34:16,Camera%20image%20saved%3A%20camera_20260910_203416_549.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:34:16,,1463,34.99,0.12,0,266,180,6,6,13,739,90
telemetry,20:34:17,,1464,34.99,0.36,0,919,181,6,6,15,739,90
telemetry,20:34:17,,1464,35.46,0.12,0,539,180,6,6,14,739,90
telemetry,20:34:18,,1465,34.99,0.12,0,327,180,6,6,14,739,90
telemetry,20:34:18,,1465,34.99,0.06,0,58,180,6,6,13,740,90
telemetry,20:34:19,,1466,35.46,0.12,0,819,181,6,6,14,739,90
telemetry,20:34:19,,1466,35.46,0.12,0,792,181,6,6,14,739,90
telemetry,20:34:20,,1467,34.99,0.12,0,186,182,6,6,15,739,90
telemetry,20:34:20,,1467,34.99,0.12,0,407,182,6,6,14,739,90
telemetry,20:34:21,,1468,34.53,0.12,0,743,181,6,6,14,740,90
telemetry,20:34:21,,1468,34.99,0.18,0,96,182,6,7,15,739,90
telemetry,20:34:22,,1469,35.93,0.06,0,827,181,6,7,15,739,90
telemetry,20:34:22,,1469,34.99,0.12,0,25,181,6,7,14,739,90
telemetry,20:34:23,,1470,34.99,0.30,0,165,181,6,7,14,739,90
telemetry,20:34:23,,1470,35.46,0.06,0,206,180,6,6,13,739,90
telemetry,20:34:24,,1471,34.53,0.18,0,153,180,6,6,12,739,90
telemetry,20:34:24,,1471,34.99,0.12,0,222,180,6,6,11,740,90
telemetry,20:34:25,,1472,33.12,0.12,0,20,180,6,6,11,739,90
telemetry,20:34:25,,1472,34.99,0.00,0,153,180,6,6,12,739,90
telemetry,20:34:26,,1473,34.99,0.12,0,415,180,6,6,12,739,90
telemetry,20:34:26,,1473,34.99,0.12,0,525,180,6,6,11,739,90
telemetry,20:34:27,,1474,34.06,0.42,0,973,180,6,6,13,740,90
telemetry,20:34:27,,1474,33.12,0.12,0,736,180,6,7,13,739,90
telemetry,20:34:28,,1475,35.93,0.12,0,986,180,6,7,13,739,90
telemetry,20:34:28,,1475,34.99,0.18,0,327,180,6,7,13,739,90
telemetry,20:34:29,,1476,34.99,0.06,0,258,180,6,7,13,739,90
telemetry,20:34:29,,1476,35.46,0.18,0,375,180,6,6,13,739,90
telemetry,20:34:30,,1477,35.46,0.12,0,528,180,6,6,11,739,90
telemetry,20:34:30,,1477,34.99,0.18,0,982,180,6,6,11,739,90
telemetry,20:34:31,,1478,34.99,0.06,0,424,180,6,6,12,740,90
telemetry,20:34:31,,1478,34.99,0.24,0,298,180,6,6,11,739,90
telemetry,20:34:32,,1479,34.99,0.06,0,602,180,6,6,11,739,90
telemetry,20:34:32,,1479,35.46,0.12,0,772,180,6,6,12,740,90
telemetry,20:34:33,,1480,35.46,0.24,0,391,180,6,6,11,739,90
telemetry,20:34:33,,1480,37.33,0.12,0,195,180,6,7,12,739,90
telemetry,20:34:34,,1481,34.99,0.36,0,220,180,6,7,13,739,90
telemetry,20:34:34,,1481,34.53,0.36,0,310,180,6,7,12,740,90
telemetry,20:34:35,,1482,34.99,0.12,0,805,180,6,7,13,740,90
telemetry,20:34:35,,1482,34.06,0.12,0,927,180,6,7,12,739,90
telemetry,20:34:36,,1483,34.99,0.12,0,498,180,6,7,12,740,90
telemetry,20:34:36,,1483,34.99,0.18,0,606,180,6,7,12,739,90
telemetry,20:34:37,,1484,35.93,0.18,0,572,180,6,7,12,740,90
telemetry,20:34:37,,1484,35.46,0.12,0,426,180,6,7,12,739,90
telemetry,20:34:38,,1485,35.46,0.00,0,312,180,6,7,12,739,90
telemetry,20:34:38,,1485,35.93,0.18,0,255,180,6,7,13,739,90
telemetry,20:34:39,,1486,34.99,0.12,0,659,180,6,7,11,739,90
telemetry,20:34:39,,1486,34.99,0.06,0,891,180,6,7,12,739,90
telemetry,20:34:40,,1487,34.99,0.18,0,330,180,6,7,12,739,90
telemetry,20:34:40,,1487,34.99,0.12,0,804,180,6,7,12,739,90
telemetry,20:34:41,,1488,37.33,0.18,0,579,180,6,7,12,739,90
telemetry,20:34:41,,1489,34.99,0.12,0,212,180,6,6,11,740,90
telemetry,20:34:42,,1489,35.46,0.06,0,795,180,6,7,11,740,90
telemetry,20:34:42,,1490,34.06,0.12,0,272,180,6,7,12,740,90
telemetry,20:34:43,,1490,35.46,0.18,0,895,180,6,7,11,739,90
telemetry,20:34:43,,1491,34.99,0.18,0,406,180,6,7,12,740,90
telemetry,20:34:44,,1491,34.99,0.12,0,363,180,6,7,11,740,90
telemetry,20:34:44,,1492,34.99,0.12,0,434,180,6,6,11,739,90
telemetry,20:34:45,,1492,35.46,0.06,0,644,180,6,6,11,739,90
telemetry,20:34:45,,1493,32.65,0.24,0,344,180,6,6,10,740,90
telemetry,20:34:46,,1493,34.53,0.18,0,793,180,6,6,11,740,90
telemetry,20:34:46,,1494,33.59,0.12,0,527,180,6,7,11,739,90
telemetry,20:34:47,,1494,33.12,0.12,0,69,180,6,7,13,738,90
telemetry,20:34:47,,1495,34.99,0.00,0,676,180,6,7,13,740,90
telemetry,20:34:48,,1495,35.46,0.12,0,673,180,6,7,13,738,90
telemetry,20:34:48,,1496,35.46,0.18,0,931,180,6,7,13,740,90
telemetry,20:34:49,,1496,34.99,0.12,0,364,180,6,7,12,740,90
telemetry,20:34:49,,1497,34.99,0.12,0,775,180,6,7,13,740,90
telemetry,20:34:50,,1497,34.99,0.18,0,463,180,6,7,12,740,90
telemetry,20:34:51,,1498,34.53,0.18,0,329,180,6,7,13,740,90
telemetry,20:34:51,,1498,35.46,0.18,0,342,180,6,7,13,739,90
telemetry,20:34:51,,1499,34.99,0.18,0,184,180,6,7,12,739,90
telemetry,20:34:52,,1499,35.46,0.12,0,171,180,6,7,12,740,90
telemetry,20:34:53,,1500,35.46,0.12,0,943,180,6,7,11,740,90
telemetry,20:34:53,,1500,35.46,0.12,0,177,180,6,7,11,740,90
telemetry,20:34:53,,1501,33.59,0.06,0,597,180,6,7,11,740,90
telemetry,20:34:54,,1501,35.93,0.12,0,343,180,6,7,12,740,90
telemetry,20:34:55,,1502,35.46,0.06,0,797,180,6,7,12,739,90
telemetry,20:34:55,,1502,34.99,0.18,0,170,180,6,7,12,740,90
telemetry,20:34:56,,1503,34.99,0.12,0,976,180,6,6,12,740,90
telemetry,20:34:56,,1503,35.93,0.06,0,749,181,6,7,12,739,90
telemetry,20:34:57,,1504,34.99,0.12,0,510,180,6,7,12,739,90
telemetry,20:34:57,,1504,35.46,0.12,0,141,180,6,7,12,739,90
telemetry,20:34:58,,1505,34.99,0.30,0,830,180,6,7,12,740,90
telemetry,20:34:58,,1505,35.46,0.06,0,115,180,6,7,12,740,90
telemetry,20:34:59,,1506,35.46,0.06,0,927,180,6,7,12,739,90
telemetry,20:34:59,,1506,35.46,0.12,0,272,180,6,7,12,739,90
telemetry,20:35:00,,1507,34.99,0.18,0,16,180,6,7,12,739,90
telemetry,20:35:00,,1507,35.46,0.06,0,279,180,6,7,12,740,90
telemetry,20:35:01,,1508,35.46,0.12,0,332,180,6,7,12,740,90
telemetry,20:35:01,,1508,33.12,0.12,0,452,180,6,7,12,739,90
telemetry,20:35:02,,1509,34.99,0.18,0,516,180,6,7,12,740,90
telemetry,20:35:02,,1509,34.53,0.06,0,317,180,6,7,12,740,90
telemetry,20:35:03,,1510,34.99,0.06,0,872,180,6,7,12,739,90
telemetry,20:35:03,,1510,34.99,0.18,0,421,180,6,6,12,740,90
telemetry,20:35:04,,1511,34.99,0.18,0,497,180,6,7,12,739,90
telemetry,20:35:04,,1511,34.53,0.12,0,303,180,6,6,12,740,90
telemetry,20:35:05,,1512,34.99,0.12,0,255,180,6,6,12,740,90
telemetry,20:35:05,,1512,35.93,0.24,0,923,180,6,6,12,739,90
telemetry,20:35:06,,1513,35.46,0.18,0,449,180,6,7,14,740,90
telemetry,20:35:06,,1513,35.93,0.18,0,427,180,6,7,15,740,90
telemetry,20:35:07,,1514,35.46,0.12,0,351,180,6,7,14,740,90
telemetry,20:35:07,,1514,34.99,0.24,0,526,181,6,7,14,739,90
telemetry,20:35:08,,1515,34.99,0.60,0,527,181,6,7,13,739,90
telemetry,20:35:08,,1515,34.53,0.18,0,246,180,6,7,13,739,90
telemetry,20:35:09,,1516,34.53,0.24,0,203,181,6,7,13,740,90
telemetry,20:35:09,,1516,35.46,0.24,0,72,180,6,7,13,739,90
telemetry,20:35:10,,1517,34.99,0.00,0,450,180,6,7,13,740,90
telemetry,20:35:10,,1517,34.99,0.24,0,746,180,6,7,14,740,90
telemetry,20:35:11,,1518,34.99,0.18,0,266,180,6,7,15,739,90
telemetry,20:35:11,,1518,34.06,0.36,0,629,180,6,7,14,740,90
telemetry,20:35:12,,1519,34.53,0.06,0,313,182,6,6,13,740,90
telemetry,20:35:12,,1519,33.12,0.30,0,599,181,6,6,14,740,90
telemetry,20:35:13,,1520,35.93,0.06,0,984,181,6,6,14,739,90
telemetry,20:35:13,,1520,34.99,0.12,0,974,182,6,6,13,740,90
telemetry,20:35:14,,1521,34.99,0.12,0,392,182,6,6,14,740,90
pc_command,20:35:14,40,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:14,ACK%2CSET_VALUE%2C40,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:14,,1521,34.99,44.45,40,778,185,6,6,12,655,90
telemetry,20:35:15,,1522,34.99,26.70,40,837,184,6,4,12,687,90
telemetry,20:35:15,,1522,35.46,3.78,40,156,181,6,4,10,710,90
telemetry,20:35:16,,1523,33.12,-6.70,40,507,182,6,4,10,595,90
telemetry,20:35:16,,1523,34.99,-18.17,40,933,182,6,5,12,618,90
telemetry,20:35:17,,1524,35.46,-27.01,40,669,184,7,5,13,738,90
telemetry,20:35:17,,1524,34.99,-19.32,40,264,178,6,6,12,848,90
telemetry,20:35:18,,1525,34.99,-10.18,40,616,166,4,6,12,930,90
telemetry,20:35:18,,1525,35.46,-4.14,40,559,165,4,7,12,991,90
telemetry,20:35:19,,1526,34.06,3.29,40,983,165,5,6,12,990,90
pc_command,20:35:19,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:19,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:19,,1526,34.99,-37.31,0,241,140,6,7,18,681,90
telemetry,20:35:20,,1527,37.33,-16.21,0,688,98,12,8,129,682,90
telemetry,20:35:20,,1527,35.46,4.45,0,928,90,12,8,135,682,90
telemetry,20:35:21,,1528,35.46,20.00,0,759,115,11,8,116,682,90
telemetry,20:35:21,,1528,35.46,27.37,0,76,147,5,7,16,682,90
telemetry,20:35:22,,1529,34.06,26.58,0,52,174,4,6,12,682,90
telemetry,20:35:22,,1529,34.99,17.74,0,735,185,7,5,12,681,90
pc_command,20:35:22,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:22,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:35:24,Camera%20image%20saved%3A%20camera_20260910_203524_177.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:24,,1531,35.46,-2.62,0,939,184,7,5,13,682,90
telemetry,20:35:24,,1531,34.99,-2.74,0,307,184,7,5,13,681,90
telemetry,20:35:25,,1532,35.46,-4.69,0,639,185,7,5,12,682,90
telemetry,20:35:25,,1532,35.93,-5.85,0,116,186,6,6,12,682,90
telemetry,20:35:26,,1533,35.46,-4.57,0,587,182,6,6,12,682,90
telemetry,20:35:26,,1533,34.99,2.37,0,904,181,6,6,14,682,90
telemetry,20:35:27,,1534,35.93,0.73,0,910,181,6,7,13,682,90
telemetry,20:35:27,,1534,37.33,0.54,0,933,181,6,7,13,682,90
telemetry,20:35:28,,1535,34.53,0.24,0,830,180,6,7,13,682,90
telemetry,20:35:28,,1535,34.99,0.12,0,740,181,6,7,14,682,90
telemetry,20:35:29,,1536,34.99,0.06,0,84,181,6,7,14,683,90
pc_command,20:35:29,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:29,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:35:30,Camera%20image%20saved%3A%20camera_20260910_203530_732.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:30,,1537,35.46,0.18,0,603,180,6,7,14,682,90
telemetry,20:35:31,,1538,35.46,0.18,0,97,181,6,6,13,682,90
telemetry,20:35:31,,1538,34.99,0.12,0,116,181,6,7,14,682,90
telemetry,20:35:32,,1539,35.46,0.12,0,474,181,6,7,14,681,90
telemetry,20:35:32,,1539,35.46,0.18,0,699,181,6,7,14,682,90
telemetry,20:35:33,,1540,35.93,0.18,0,495,181,6,7,14,682,90
telemetry,20:35:33,,1540,34.99,0.12,0,320,181,6,7,14,683,90
telemetry,20:35:34,,1541,35.93,0.06,0,517,181,6,7,14,682,90
telemetry,20:35:34,,1541,35.46,0.12,0,678,181,6,7,14,682,90
telemetry,20:35:35,,1542,34.99,0.18,0,995,181,6,7,14,682,90
telemetry,20:35:35,,1543,34.53,0.06,0,46,181,6,7,14,682,90
telemetry,20:35:36,,1543,34.99,0.12,0,744,181,6,6,12,683,90
telemetry,20:35:36,,1544,35.46,0.06,0,9,180,6,6,12,683,90
telemetry,20:35:37,,1544,34.99,0.12,0,547,180,6,7,13,682,90
telemetry,20:35:37,,1545,34.99,0.30,0,713,180,6,7,13,681,90
telemetry,20:35:38,,1545,35.93,0.12,0,312,180,6,7,13,683,90
telemetry,20:35:38,,1546,35.46,0.06,0,537,180,6,7,13,682,90
telemetry,20:35:39,,1546,35.46,0.06,0,896,181,6,7,14,682,90
telemetry,20:35:39,,1547,34.99,0.12,0,651,181,6,7,14,682,90
telemetry,20:35:40,,1547,34.06,0.12,0,703,181,6,7,14,682,90
telemetry,20:35:40,,1548,35.46,0.12,0,494,181,6,7,14,682,90
telemetry,20:35:41,,1548,35.46,0.06,0,330,181,6,7,14,683,90
telemetry,20:35:41,,1549,35.46,0.18,0,423,181,6,7,14,682,90
telemetry,20:35:42,,1549,33.59,0.18,0,664,181,6,7,13,682,90
telemetry,20:35:42,,1550,34.99,0.12,0,794,181,6,7,13,682,90
telemetry,20:35:43,,1550,35.46,0.24,0,634,181,6,7,13,682,90
telemetry,20:35:43,,1551,34.99,0.00,0,818,181,6,7,14,682,90
telemetry,20:35:44,,1551,35.46,0.18,0,609,181,6,7,14,683,90
telemetry,20:35:44,,1552,34.99,0.18,0,261,180,6,7,14,683,90
telemetry,20:35:45,,1552,34.99,0.18,0,613,181,6,7,14,682,90
telemetry,20:35:45,,1553,34.99,0.06,0,64,182,6,6,14,682,90
telemetry,20:35:46,,1553,34.99,0.06,0,55,182,6,5,12,683,90
telemetry,20:35:46,,1554,33.12,0.18,0,185,181,6,5,11,682,90
telemetry,20:35:47,,1554,34.99,0.12,0,814,181,6,5,11,682,90
telemetry,20:35:48,,1555,34.99,0.12,0,63,181,6,5,11,683,90
telemetry,20:35:48,,1555,34.99,0.12,0,438,181,6,6,11,683,90
telemetry,20:35:49,,1556,34.53,0.18,0,596,181,6,6,12,683,90
telemetry,20:35:49,,1556,34.99,0.18,0,799,181,6,6,12,682,90
telemetry,20:35:50,,1557,34.99,0.24,0,840,181,6,6,11,683,90
telemetry,20:35:50,,1557,35.46,0.12,0,883,181,6,6,11,683,90
telemetry,20:35:50,,1558,34.99,0.18,0,549,180,6,6,11,683,90
telemetry,20:35:51,,1558,34.53,0.18,0,194,180,6,7,12,683,90
telemetry,20:35:52,,1559,34.99,0.06,0,427,180,6,6,12,682,90
telemetry,20:35:52,,1559,35.93,0.18,0,714,180,6,6,11,682,90
telemetry,20:35:53,,1560,35.46,0.06,0,83,180,6,7,12,682,90
telemetry,20:35:53,,1560,35.46,0.12,0,684,181,6,6,11,682,90
telemetry,20:35:54,,1561,34.99,0.12,0,49,181,6,6,11,682,90
telemetry,20:35:54,,1561,34.99,0.06,0,673,181,6,6,12,683,90
telemetry,20:35:55,,1562,34.53,0.06,0,475,181,6,6,12,681,90
telemetry,20:35:55,,1562,34.53,0.18,0,847,181,6,6,12,683,90
telemetry,20:35:56,,1563,34.99,0.12,0,298,182,6,6,12,683,90
pc_command,20:35:56,30,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:56,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:56,,1563,34.99,35.60,30,809,186,7,5,12,917,90
telemetry,20:35:57,,1564,34.99,24.26,30,214,184,6,4,12,699,90
telemetry,20:35:57,,1564,34.53,-10.97,30,96,185,6,4,11,674,90
telemetry,20:35:58,,1565,34.99,-15.97,30,719,183,6,4,12,897,90
telemetry,20:35:58,,1565,32.65,-16.28,30,53,185,6,5,13,990,90
telemetry,20:35:59,,1566,37.80,-22.68,30,51,181,6,6,12,992,90
pc_command,20:35:59,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:35:59,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:35:59,,1566,35.46,-37.37,0,3,170,4,7,12,776,90
telemetry,20:36:00,,1567,35.46,-36.52,0,489,122,11,8,108,807,90
telemetry,20:36:00,,1567,35.46,-11.58,0,532,76,11,9,148,809,90
telemetry,20:36:01,,1568,37.33,12.68,0,856,81,11,9,143,809,90
pc_command,20:36:01,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:36:01,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:36:03,Camera%20image%20saved%3A%20camera_20260910_203603_727.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:36:03,,1570,35.46,-3.53,0,704,183,6,5,13,809,90
telemetry,20:36:04,,1571,35.46,-9.69,0,260,185,7,5,13,809,90
telemetry,20:36:06,,1571,34.99,-9.32,0,72,186,7,6,12,809,90
telemetry,20:36:06,,1572,34.53,-9.14,0,479,180,6,5,11,810,90
telemetry,20:36:06,,1572,34.99,-5.30,0,925,177,5,6,11,809,90
telemetry,20:36:06,,1573,34.99,0.79,0,167,177,5,6,11,809,90
telemetry,20:36:06,,1573,34.99,-1.34,0,912,178,5,7,13,809,90
telemetry,20:36:07,,1574,34.99,0.18,0,594,177,5,7,12,809,90
pc_command,20:36:07,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:36:07,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:36:10,Camera%20image%20saved%3A%20camera_20260910_203610_107.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:36:10,,1577,34.99,0.12,0,191,183,5,7,12,809,90
telemetry,20:36:10,,1577,35.46,0.18,0,399,177,5,7,12,809,90
telemetry,20:36:11,,1578,35.46,0.36,0,239,177,5,8,14,809,90
telemetry,20:36:13,,1578,34.99,0.06,0,331,177,5,7,15,809,90
telemetry,20:36:13,,1579,35.46,0.06,0,406,177,5,7,13,809,90
telemetry,20:36:13,,1579,34.99,0.12,0,573,177,5,7,13,809,90
telemetry,20:36:13,,1580,34.99,0.54,0,690,177,5,7,13,809,90
telemetry,20:36:13,,1580,35.46,0.18,0,126,177,5,7,13,809,90
telemetry,20:36:14,,1581,35.46,0.30,0,105,177,5,7,15,809,90
telemetry,20:36:14,,1581,36.87,0.12,0,412,177,5,7,12,809,90
telemetry,20:36:15,,1582,34.99,0.30,0,322,177,5,7,14,809,90
telemetry,20:36:15,,1582,34.06,0.12,0,152,177,5,7,13,809,90
telemetry,20:36:16,,1583,34.99,0.12,0,135,177,5,7,13,809,90
telemetry,20:36:16,,1583,34.99,0.06,0,606,177,5,7,12,809,90
telemetry,20:36:17,,1584,34.99,0.12,0,755,177,5,7,12,809,90
telemetry,20:36:17,,1584,34.99,0.06,0,961,177,5,7,12,809,89
telemetry,20:36:18,,1585,35.46,0.18,0,693,178,5,7,12,808,89
telemetry,20:36:18,,1585,35.46,0.12,0,663,177,5,7,11,808,89
telemetry,20:36:20,,1586,35.46,0.18,0,538,177,5,7,11,809,89
telemetry,20:36:20,,1586,33.12,0.12,0,248,177,5,7,11,809,89
telemetry,20:36:20,,1587,33.12,0.06,0,282,177,5,7,12,809,89
telemetry,20:36:20,,1587,35.93,0.12,0,239,177,5,7,12,809,89
telemetry,20:36:21,,1588,34.53,0.18,0,585,177,5,7,12,809,89
telemetry,20:36:21,,1588,34.53,0.18,0,590,177,5,7,12,808,89
telemetry,20:36:22,,1589,34.53,0.12,0,380,178,5,7,12,809,89
telemetry,20:36:22,,1589,34.53,0.12,0,976,177,5,7,12,809,89
telemetry,20:36:23,,1590,35.46,0.18,0,60,177,5,7,13,809,89
telemetry,20:36:23,,1590,35.93,0.24,0,521,177,5,7,14,809,89
telemetry,20:36:24,,1591,34.99,0.48,0,194,177,5,7,12,809,89
telemetry,20:36:24,,1591,35.46,0.12,0,480,177,5,7,13,809,89
telemetry,20:36:25,,1592,34.99,0.18,0,634,177,5,8,16,809,89
telemetry,20:36:25,,1592,35.46,0.18,0,341,177,5,8,16,809,89
telemetry,20:36:26,,1593,35.46,0.12,0,901,177,5,8,16,809,89
telemetry,20:36:26,,1594,34.99,0.12,0,852,177,5,8,15,809,89
telemetry,20:36:27,,1594,34.53,0.24,0,129,177,5,8,15,809,89
telemetry,20:36:27,,1595,33.12,0.12,0,637,177,5,8,16,810,87
telemetry,20:36:28,,1595,34.99,0.18,0,927,178,5,8,16,809,87
telemetry,20:36:28,,1596,34.53,0.06,0,611,178,5,8,15,810,87
telemetry,20:36:29,,1596,35.46,0.12,0,604,177,5,7,14,809,87
telemetry,20:36:29,,1597,34.99,0.12,0,844,177,5,8,15,809,87
telemetry,20:36:30,,1597,34.99,0.12,0,267,177,5,8,15,809,87
telemetry,20:36:30,,1598,34.99,0.12,0,75,177,5,8,14,809,87
telemetry,20:36:31,,1598,35.46,0.18,0,900,177,5,8,13,809,87
telemetry,20:36:31,,1599,34.99,0.12,0,307,177,5,8,14,809,87
telemetry,20:36:32,,1599,33.12,0.06,0,973,177,5,8,13,809,87
telemetry,20:36:32,,1600,34.99,0.18,0,611,177,5,8,13,810,87
telemetry,20:36:33,,1600,34.99,0.18,0,624,177,5,8,15,810,87
telemetry,20:36:33,,1601,35.46,0.12,0,345,177,5,8,14,809,87
telemetry,20:36:34,,1601,35.93,0.18,0,765,177,5,8,14,809,87
telemetry,20:36:34,,1602,34.53,0.12,0,874,177,5,8,14,809,87
telemetry,20:36:35,,1602,34.99,0.24,0,185,177,5,8,14,810,87
telemetry,20:36:35,,1603,34.99,0.12,0,677,177,5,8,13,809,87
telemetry,20:36:36,,1603,34.53,0.12,0,61,177,5,7,13,809,87
telemetry,20:36:36,,1604,34.99,0.12,0,646,177,5,8,13,809,87
telemetry,20:36:37,,1604,33.12,0.12,0,409,177,5,8,13,809,87
telemetry,20:36:38,,1605,35.46,0.12,0,530,177,5,8,13,809,87
telemetry,20:36:38,,1605,35.46,0.06,0,257,178,5,8,13,809,87
telemetry,20:36:39,,1606,34.99,0.18,0,622,177,5,8,13,809,87
telemetry,20:36:39,,1606,34.99,0.18,0,430,177,5,8,13,809,87
telemetry,20:36:40,,1607,35.46,0.06,0,685,177,5,8,13,809,87
telemetry,20:36:40,,1607,35.46,0.18,0,711,177,5,8,13,810,87
telemetry,20:36:41,,1608,35.46,0.12,0,888,177,5,8,13,809,87
telemetry,20:36:41,,1608,35.46,0.12,0,819,177,5,7,12,809,87
telemetry,20:36:42,,1609,35.46,0.18,0,696,177,5,7,11,809,87
telemetry,20:36:42,,1609,34.99,0.12,0,816,177,5,7,11,810,87
telemetry,20:36:43,,1610,34.99,0.12,0,533,177,5,8,12,809,87
