type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
pc_command,21:54:06,80,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:54:06,ACK%2CSET_VALUE%2C80,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:07,,472,28.91,0.79,80,687,1,1,3,3,822,91
telemetry,21:54:07,,473,28.91,0.12,80,318,1,1,3,3,696,91
telemetry,21:54:08,,473,28.44,0.85,80,735,1,1,2,3,617,91
telemetry,21:54:08,,474,29.37,-1.28,80,144,1,1,3,4,639,91
telemetry,21:54:09,,474,28.91,0.73,80,248,1,1,4,4,716,91
telemetry,21:54:09,,475,28.91,0.60,80,460,1,2,5,3,718,91
telemetry,21:54:10,,475,28.91,-2.74,80,930,1,2,4,3,680,91
telemetry,21:54:10,,476,28.91,-1.21,80,572,1,1,4,3,679,91
telemetry,21:54:11,,476,29.37,1.28,80,260,1,1,5,4,734,91
telemetry,21:54:12,,477,28.91,0.36,80,328,1,1,5,5,821,91
telemetry,21:54:14,,477,28.44,-1.76,80,609,1,1,5,4,827,91
telemetry,21:54:14,,478,28.44,0.48,80,359,1,1,6,5,922,91
telemetry,21:54:14,,478,28.91,0.36,80,816,1,1,6,6,954,91
telemetry,21:54:14,,479,28.91,0.24,80,335,1,1,5,4,992,91
telemetry,21:54:14,,479,29.84,0.97,80,405,1,1,5,6,989,91
telemetry,21:54:14,,480,28.44,-2.01,80,568,1,1,6,7,986,91
telemetry,21:54:15,,480,29.84,0.24,80,211,1,1,6,6,990,91
telemetry,21:54:15,,481,29.37,-1.70,80,888,1,1,6,4,990,91
telemetry,21:54:16,,481,28.91,-1.28,80,126,1,1,5,3,992,91
