type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%20%A1%20%81%20%81%20%81%20%81%20%81%20%81%20%81%20%A1%20%A1%20%A1%20AP%21x%60%BAD%D3,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%CA%A9%CA%CA%CA%EA%CA%A9%DA%CA%AAJjH9%C9%20c%20%A2%20%A2%20%C2%20%E2%20%E2%20%20%20%2F%20C%21C%21%24%20D%21c%21D%21d%21%A3%29%E32%202e2F2%27%29e%20%C3%20%81%20%A1%20%C1%20%A2%20%A1%20%81%20%81%20%81%20%A1%20%A1%20%81%20%81%20%A1%20%A1%20%A1%20%C0%20%A0%20%81%20%81%20a,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%E6A%E6B%20J%20aFx%83%BA%23%CA%C9%D2%EB%D3%20%DBj%DBK%E3%2B%E2%EC%B1%E9%91%87%81%A7i%20XCh%20p%21%88%A2%89dr%20R%E8J%E8%5B,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,8%C38%C3%40%A3%40%A38%C38%C38%E38%C3%40%A3%40%A3H%C2%40%C3%40%C3%40%C3%40%C3%40%A38%C38%C38%C38%A38%A28%A38%A28%C28%C2%40%A3%40%A38%C28%C28%C28%C38%A38%A38%A38%C38%A28%A28%A38%C38%A38%A38%A28%C38%C38%C38%C38%A38%A38%A38%C3%40%C3%40%C3%40%C3%40%A3%40%A3%40%C38%C38%C38%C2%40%A3%40%A38%C38%C38%C38%C38%C38%C38%C30%C30%C3%21%23%20%23%20%E3%20%A2%20%A2%20%81%20%A1%20%A1%20%20%29%C2%29%E4%3AfJ%A7R%271F1%249%24AdA%85AeAeA%85A%A5A%A5I%A5A%A5A%A6I%A5I%A6A%C6I%C6I%A5I%E6I%E6I%C5Y%86p%A4%99c%C2G%D2%EB%E3%2B%DB%2B%DB%2A%E3,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%B6%B5%B6v%B6u%B6V%B6V%B6%820%A20%A28%A28%A28%C38%C38%A38%C38%C38%C3%40%A3%40%A3%40%C28%E38%C38%C2%40%A3%40%A3H%C2%40%C3%40%C3%40%C3%40%C38%C38%C38%C38%A38%A38%A28%C28%C38%C38%C2%40%A3%40%838%C38%C38%A38%C28%A28%A38%A38%C38%A38%A28%A38%C28%C2%40%C38%C38%C38%C38%A30%C28%A38%A38%A38%C38%A2%40%C3%40%A3%40%A3%40%A3%40%C38%C38%C38%C3%40%A3%40%A38%C38%C38%C3%40%C38%C38%C38%C38%C30%E3%21%23%20%23%20%C3%20%A2%20%A1%20%82%20%81%20%20%20a%21%E42%25B%87JFI%A71%249%23A%24A%24AdA%84A%85A%84A%A5I%C5I%A5A%A5I%85I%A5I%85I%A6I%A5A%A5A%E5A%E5I%C5Q%85p%E4%89%20%D2%A7%DB,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%B6%95%B6%95%B6%96%B6%95%B6%B5%B6%95%B6u%BEV%BEV%BE%A20%C20%A28%A28%828%A38%C38%A38%C38%C30%C38%A38%A38%A38%A38%C38%C38%C3%40%C3%40%A3%40%C2%40%C3%40%C3%40%C38%C30%E38%C38%A38%A28%C28%C38%C2%40%A3%40%C2%40%A3%40%C3%40%A3%40%A38%A38%C28%A28%A28%C38%C3%40%83%40%A38%A38%C2%40%C2%40%C38%C38%C38%C38%C38%C38%A38%A38%A38%A28%A2%40%C3%40%A3%40%A3%40%A3%40%C38%C38%C38%C38%C38%C3%40%A3%40%A3%40%A3%40%A3%40%A3%40%C3%40%E38%C30%E3%20%23%20%20%20%A3%20%82%20%A1%20%82%20%A2%20%E1%21%A2%2A%242%85B%A7Zh1%26%29%209%24A%249%249D9DA%85AeA%A5I%85I%A5A%A5I%85I%A6I%85I%A5A%A5I%A5A%C5A%C5I%C5Q%85aEx%E3%C2f%E3,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%B6%B6%BE%B6%B6%96%B6%95%B6%B5%B6%95%B6u%BEV%BEV%BE%A20%A20%A38%828%828%A28%C28%C28%C38%C30%C38%A38%A38%C38%C38%C38%C38%C3%40%A3%40%A3%40%C3%40%C3%40%C3%40%A3%40%C38%C38%C38%A38%A38%C38%C38%C3%40%C3%40%C3%40%C38%C3%40%C3%40%A38%A38%C28%A28%A38%C38%C38%A3%40%A38%A38%C3%40%C3%40%C38%C38%C38%A38%A38%C38%A38%A38%A3%40%A38%A38%C3%40%A3%40%A3%40%C3%40%C38%C3%40%C38%C38%C38%C3%40%A3%40%A3%40%A3%40%C3%40%C3%40%C3%40%C38%C3%29%20%20%23%20%E3%20%A2%20%A1%20%A1%20%81%20%20%20A%29%C3%2A%202%85JGZJ%20d%28%C20%A38%A38%E31%239%24AdIdAeAdI%84I%A6IeAeI%85A%A5I%A5I%A5A%C5A%C5I%C5I%A5aEx%C4%A9%81%E3,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%C28%C28%C3%40%A38%A38%C3%40%A3%40%A3%40%C3%40%C3%40%A3%40%E3%40%E3%40%C3%40%C3%40%C3%40%C3%40%C3%40%C3%40%C3%40%C3%40%C3%40%A3%40%A3%40%C38%C38%C3%40%C38%C38%C38%C38%C38%C38%C38%C2%40%A3%40%C3%40%A3%40%A3%40%A3%40%C3%40%C38%C38%C3%40%A3%40%A3%40%A3%40%C38%C38%A38%A38%A3%40%A38%C3%40%A3%40%A2%40%A3%40%A3%40%C3%40%C3%40%C3%40%C38%C3%40%C3%40%A3%40%A3H%A3%40%A3H%C3%40%E39%20%21%23%20%20%20%C2%20%A1%20%A2%20%82%20%C0%20%21%20B%2A%242dJgbK%20%85%28%80%28%82%28%81%28%82%28%82%20%82%20%82%28%82%28%82%28b%28b0b0b8%828%82H%A2X%C3a%20iCY%A6YfQEI%24QeQ%85Y%86p%E5%80%C4%BA%20%FB%AA%F3L%F3%8C%EB%AC%E3%CC%FC%AE%FD%20%F53%D4%D2%BC%B0%9B%AFbKI%C6I%E5,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%A3%40%C3%40%C38%A3%40%C2%40%A3%40%C3%40%C3%40%A3%40%A3%40%C3%40%A3%40%A3%40%A3%40%C3%40%E2%40%C3%40%C3%40%C3%40%A3%40%C3%40%C38%C38%C38%C3%40%C3%40%A3%40%C3%40%A3%40%A3%40%A3H%C3H%E3%40%E3%29D%20%E3%20%C2%20%A2%20%82%20%81%20%C1%20%E1%20B%29%E32%20%3A%27bh9H%28%81%28%81%28%82%28%81%20%81%20%82%20b%20b%20b%28b%28%82%28%820%828%82%40%82P%83X%A3h%C3qEy%C6iGaEY%20%60%E4%60%E4h%E4i%24i%25q%24yE%81%26%81F%81%26%81f%89%85%89%A7%89%A6%91%87%91%A7%91%A6%91%A7%89%C7%89%C7%89%A6%89%A7qgqfYEQ%25A%208%E30%E30%A28%83%40%83P%82%60%C2a%A3I%60%9C%83%83%E6%94%B0%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
